job_id,date,technician_id,service_type,category,customer_id,status,first_time_fix,duration_minutes,revenue,cost
12687,2026-05-15,24,Furnace Repair,HVAC,579,Completed,1,95,346.28,190.87
12688,2026-05-15,17,Heat Pump Service,HVAC,500,Cancelled,0,99,0.0,0.0
12689,2026-05-15,4,AC Installation,HVAC,585,Completed,1,312,4357.72,2676.36
12690,2026-05-15,14,Water Heater Repair,Plumbing,113,Completed,1,107,327.07,187.86
12691,2026-05-15,21,Heat Pump Service,HVAC,219,Completed,0,86,244.05,128.6
12692,2026-05-15,22,Water Heater Repair,Plumbing,186,Completed,1,85,362.38,157.69
12693,2026-05-15,13,Water Heater Install,Plumbing,25,Completed,1,221,1826.4,1198.42
12694,2026-05-15,14,AC Repair,HVAC,162,Completed,1,93,296.96,149.24
12695,2026-05-15,20,Water Heater Repair,Plumbing,310,Completed,1,94,295.0,173.9
12696,2026-05-15,10,Lighting Install,Electrical,266,Completed,1,134,382.57,270.97
12697,2026-05-15,10,Thermostat Install,HVAC,491,Completed,1,70,259.73,209.98
12698,2026-05-15,15,Panel Upgrade,Electrical,529,Completed,1,194,2307.0,1611.17
12699,2026-05-15,12,Furnace Repair,HVAC,591,Completed,1,101,375.16,210.07
12700,2026-05-15,12,Panel Upgrade,Electrical,33,Rescheduled,0,242,0.0,0.0
12701,2026-05-15,11,Thermostat Install,HVAC,339,Completed,0,78,278.31,210.29
12702,2026-05-15,2,Furnace Repair,HVAC,429,Completed,0,121,374.36,201.48
12703,2026-05-15,2,Drain Cleaning,Plumbing,171,Completed,1,74,225.36,92.12
12704,2026-05-15,18,Preventive Maintenance,HVAC,434,Completed,1,66,156.84,91.03
12705,2026-05-15,3,Furnace Repair,HVAC,176,Completed,0,138,303.42,178.01
12706,2026-05-15,9,Panel Upgrade,Electrical,16,Completed,1,260,2176.74,1523.61
12707,2026-05-15,16,Water Heater Install,Plumbing,236,Completed,0,240,1758.88,1057.34
12708,2026-05-15,18,Thermostat Install,HVAC,579,Completed,1,56,292.29,199.01
12709,2026-05-16,11,Furnace Installation,HVAC,468,Completed,1,281,4603.32,3416.1
12710,2026-05-16,6,Heat Pump Service,HVAC,291,Completed,1,90,270.13,130.99
12711,2026-05-16,2,Thermostat Install,HVAC,522,Completed,1,60,274.05,189.41
12712,2026-05-16,20,Preventive Maintenance,HVAC,54,Completed,1,67,137.27,76.11
12713,2026-05-16,2,Leak Detection,Plumbing,537,Rescheduled,0,96,0.0,0.0
12714,2026-05-16,9,Preventive Maintenance,HVAC,284,Completed,1,71,162.65,66.07
12715,2026-05-16,18,Preventive Maintenance,HVAC,593,Rescheduled,0,45,0.0,0.0
12716,2026-05-16,18,Preventive Maintenance,HVAC,474,Completed,1,46,161.04,65.88
12717,2026-05-16,14,Outlet & Wiring,Electrical,314,Completed,0,62,199.86,99.81
12718,2026-05-16,7,Leak Detection,Plumbing,185,Rescheduled,0,78,0.0,0.0
12719,2026-05-16,4,Leak Detection,Plumbing,85,Completed,1,72,242.92,96.24
12720,2026-05-17,9,Furnace Installation,HVAC,265,Cancelled,0,485,0.0,0.0
12721,2026-05-17,6,Outlet & Wiring,Electrical,214,Rescheduled,0,54,0.0,0.0
12722,2026-05-17,12,Furnace Installation,HVAC,254,Cancelled,0,357,0.0,0.0
12723,2026-05-17,11,AC Repair,HVAC,445,Completed,1,104,333.5,166.74
12724,2026-05-17,13,Thermostat Install,HVAC,188,Completed,1,68,251.87,194.49
12725,2026-05-17,8,Water Heater Repair,Plumbing,58,Cancelled,0,85,0.0,0.0
12726,2026-05-17,12,AC Repair,HVAC,585,Completed,1,90,310.75,178.24
12727,2026-05-17,24,Thermostat Install,HVAC,120,Completed,1,62,286.13,212.49
12728,2026-05-17,6,Heat Pump Service,HVAC,153,Completed,1,85,279.97,128.79
12729,2026-05-17,7,Water Heater Install,Plumbing,223,Rescheduled,0,215,0.0,0.0
12730,2026-05-17,17,AC Repair,HVAC,189,Completed,1,88,334.77,150.9
12731,2026-05-17,24,Lighting Install,Electrical,93,Completed,1,89,319.2,251.87
12732,2026-05-17,20,Drain Cleaning,Plumbing,423,Completed,1,63,180.16,82.09
12733,2026-05-17,14,Lighting Install,Electrical,475,Cancelled,0,105,0.0,0.0
12734,2026-05-17,6,Water Heater Install,Plumbing,187,Completed,1,194,1867.44,1215.99
12735,2026-05-17,24,Leak Detection,Plumbing,187,Completed,0,79,249.94,120.43
12736,2026-05-17,24,AC Installation,HVAC,326,Completed,1,266,3792.13,2667.11
12737,2026-05-17,9,Drain Cleaning,Plumbing,140,Completed,1,61,182.19,71.99
12738,2026-05-17,18,AC Repair,HVAC,43,Completed,1,97,329.9,184.23
12739,2026-05-17,24,Drain Cleaning,Plumbing,26,Completed,1,58,210.27,92.54
12740,2026-05-17,22,Furnace Installation,HVAC,66,Cancelled,0,371,0.0,0.0
12741,2026-05-17,8,AC Installation,HVAC,288,Completed,1,272,3649.03,2596.67
12742,2026-05-17,3,Water Heater Repair,Plumbing,359,Rescheduled,0,118,0.0,0.0
12743,2026-05-17,11,AC Installation,HVAC,438,Cancelled,0,299,0.0,0.0
12744,2026-05-17,18,Lighting Install,Electrical,358,Completed,1,98,371.49,244.74
12745,2026-05-18,6,AC Installation,HVAC,424,Cancelled,0,388,0.0,0.0
12746,2026-05-18,5,Water Heater Install,Plumbing,583,Completed,0,218,1794.12,1204.2
12747,2026-05-18,19,Furnace Repair,HVAC,452,Completed,1,86,308.5,191.74
12748,2026-05-18,19,Thermostat Install,HVAC,77,Cancelled,0,66,0.0,0.0
12749,2026-05-18,15,Lighting Install,Electrical,250,Completed,1,90,335.97,277.92
12750,2026-05-18,7,Preventive Maintenance,HVAC,501,Rescheduled,0,71,0.0,0.0
12751,2026-05-18,8,AC Installation,HVAC,551,Cancelled,0,375,0.0,0.0
12752,2026-05-18,11,Panel Upgrade,Electrical,374,Completed,1,278,2208.02,1367.66
12753,2026-05-18,1,Furnace Repair,HVAC,539,Completed,1,78,370.04,200.59
12754,2026-05-18,12,AC Repair,HVAC,15,Completed,1,69,266.69,149.89
12755,2026-05-18,16,Furnace Repair,HVAC,547,Completed,1,127,321.42,179.08
12756,2026-05-18,17,Furnace Installation,HVAC,253,Rescheduled,0,302,0.0,0.0
12757,2026-05-18,14,Panel Upgrade,Electrical,521,Completed,1,221,2372.13,1416.27
12758,2026-05-18,7,Water Heater Install,Plumbing,355,Cancelled,0,220,0.0,0.0
12759,2026-05-18,20,AC Installation,HVAC,551,Completed,1,361,4008.36,2700.93
12760,2026-05-18,24,Heat Pump Service,HVAC,464,Completed,1,76,255.0,145.19
12761,2026-05-18,16,Furnace Repair,HVAC,268,Completed,0,123,308.9,166.27
12762,2026-05-18,8,Furnace Repair,HVAC,215,Completed,1,116,309.0,193.14
12763,2026-05-18,13,Lighting Install,Electrical,246,Completed,1,106,329.67,256.18
12764,2026-05-18,9,Water Heater Repair,Plumbing,400,Completed,1,104,323.39,156.81
12765,2026-05-18,17,AC Installation,HVAC,355,Rescheduled,0,360,0.0,0.0
12766,2026-05-18,23,Furnace Installation,HVAC,118,Completed,1,270,4381.4,2967.49
12767,2026-05-18,5,Leak Detection,Plumbing,43,Completed,1,96,222.42,119.12
12768,2026-05-18,6,Preventive Maintenance,HVAC,395,Completed,1,71,163.41,80.63
12769,2026-05-18,10,Outlet & Wiring,Electrical,533,Rescheduled,0,61,0.0,0.0
12770,2026-05-18,2,Leak Detection,Plumbing,24,Completed,0,84,232.44,106.54
12771,2026-05-18,1,Furnace Repair,HVAC,271,Completed,1,104,320.68,240.16
12772,2026-05-18,23,Furnace Repair,HVAC,147,Completed,1,98,341.94,187.08
12773,2026-05-18,18,Thermostat Install,HVAC,553,Completed,1,61,296.19,212.04
12774,2026-05-19,12,Thermostat Install,HVAC,393,Completed,1,59,267.65,214.67
12775,2026-05-19,20,Leak Detection,Plumbing,464,Completed,1,67,209.08,90.13
12776,2026-05-19,1,Furnace Installation,HVAC,291,Completed,1,291,4375.33,3531.5
12777,2026-05-19,11,Water Heater Install,Plumbing,589,Completed,0,212,1877.07,1108.14
12778,2026-05-19,1,Preventive Maintenance,HVAC,419,Cancelled,0,50,0.0,0.0
12779,2026-05-19,17,Water Heater Install,Plumbing,582,Rescheduled,0,196,0.0,0.0
12780,2026-05-19,5,AC Repair,HVAC,77,Completed,1,94,288.29,149.79
12781,2026-05-19,1,Preventive Maintenance,HVAC,222,Completed,1,50,137.06,85.17
12782,2026-05-19,20,Water Heater Install,Plumbing,223,Completed,1,178,1876.39,1072.07
12783,2026-05-19,14,AC Repair,HVAC,497,Completed,1,101,291.22,158.99
12784,2026-05-19,21,Preventive Maintenance,HVAC,67,Rescheduled,0,51,0.0,0.0
12785,2026-05-19,2,Furnace Repair,HVAC,309,Cancelled,0,104,0.0,0.0
12786,2026-05-19,8,Water Heater Repair,Plumbing,89,Completed,0,106,358.0,180.38
12787,2026-05-19,20,Furnace Installation,HVAC,277,Completed,0,299,4062.64,3225.08
12788,2026-05-19,11,Thermostat Install,HVAC,571,Completed,1,75,270.04,213.16
12789,2026-05-19,2,Lighting Install,Electrical,125,Completed,0,94,386.4,230.24
12790,2026-05-19,5,Panel Upgrade,Electrical,24,Rescheduled,0,222,0.0,0.0
12791,2026-05-19,20,Heat Pump Service,HVAC,19,Completed,0,94,264.61,147.56
12792,2026-05-19,23,Lighting Install,Electrical,6,Cancelled,0,123,0.0,0.0
12793,2026-05-19,3,Furnace Repair,HVAC,256,Completed,1,104,353.76,167.13
12794,2026-05-19,4,AC Installation,HVAC,370,Completed,1,289,4044.0,2755.26
12795,2026-05-19,20,AC Installation,HVAC,385,Completed,1,304,3887.14,2884.72
12796,2026-05-19,1,Heat Pump Service,HVAC,137,Completed,1,64,225.27,141.61
12797,2026-05-19,16,Thermostat Install,HVAC,310,Completed,1,83,300.07,190.96
12798,2026-05-19,8,Thermostat Install,HVAC,406,Completed,0,90,283.19,199.58
12799,2026-05-19,10,Panel Upgrade,Electrical,514,Completed,0,277,2451.32,1560.01
12800,2026-05-19,8,Drain Cleaning,Plumbing,114,Completed,0,74,225.81,89.27
12801,2026-05-19,18,AC Repair,HVAC,296,Completed,1,71,295.19,151.94
12802,2026-05-19,19,Panel Upgrade,Electrical,226,Completed,1,195,2415.83,1363.65
12803,2026-05-20,22,Lighting Install,Electrical,216,Rescheduled,0,110,0.0,0.0
12804,2026-05-20,7,Thermostat Install,HVAC,497,Rescheduled,0,68,0.0,0.0
12805,2026-05-20,10,Panel Upgrade,Electrical,162,Cancelled,0,215,0.0,0.0
12806,2026-05-20,16,Thermostat Install,HVAC,371,Cancelled,0,89,0.0,0.0
12807,2026-05-20,15,Furnace Repair,HVAC,571,Completed,1,72,374.09,185.6
12808,2026-05-20,2,Panel Upgrade,Electrical,541,Completed,1,234,2222.35,1470.38
12809,2026-05-20,2,AC Installation,HVAC,167,Completed,1,349,3913.03,2877.05
12810,2026-05-20,16,Preventive Maintenance,HVAC,139,Completed,1,77,140.41,70.97
12811,2026-05-20,24,Outlet & Wiring,Electrical,490,Completed,0,56,163.88,103.16
12812,2026-05-20,15,Panel Upgrade,Electrical,340,Completed,1,212,2422.71,1381.78
12813,2026-05-20,19,Water Heater Repair,Plumbing,457,Completed,1,106,287.61,203.12
12814,2026-05-20,4,Furnace Installation,HVAC,351,Completed,0,286,4868.18,3413.91
12815,2026-05-20,1,Leak Detection,Plumbing,512,Rescheduled,0,54,0.0,0.0
12816,2026-05-20,21,Water Heater Repair,Plumbing,66,Completed,1,108,316.97,198.89
12817,2026-05-20,16,Furnace Repair,HVAC,308,Completed,0,103,314.24,156.09
12818,2026-05-20,14,Preventive Maintenance,HVAC,396,Completed,1,55,138.71,66.07
12819,2026-05-20,10,Drain Cleaning,Plumbing,498,Cancelled,0,59,0.0,0.0
12820,2026-05-20,5,Thermostat Install,HVAC,552,Rescheduled,0,76,0.0,0.0
12821,2026-05-20,3,Leak Detection,Plumbing,586,Completed,1,85,246.32,91.05
12822,2026-05-20,19,AC Installation,HVAC,523,Completed,1,246,4242.81,3198.42
12823,2026-05-20,7,Preventive Maintenance,HVAC,468,Cancelled,0,54,0.0,0.0
12824,2026-05-20,21,Outlet & Wiring,Electrical,481,Completed,0,54,173.19,85.53
12825,2026-05-20,19,Lighting Install,Electrical,247,Cancelled,0,102,0.0,0.0
12826,2026-05-20,4,Panel Upgrade,Electrical,373,Completed,1,281,2290.25,1409.04
12827,2026-05-20,23,AC Repair,HVAC,423,Completed,1,77,286.21,154.72
12828,2026-05-20,11,Lighting Install,Electrical,14,Completed,1,109,362.32,254.93
12829,2026-05-20,14,Preventive Maintenance,HVAC,63,Completed,1,57,164.56,65.59
12830,2026-05-20,8,Preventive Maintenance,HVAC,360,Cancelled,0,54,0.0,0.0
12831,2026-05-20,17,Panel Upgrade,Electrical,345,Completed,1,220,2220.62,1311.25
12832,2026-05-20,20,Heat Pump Service,HVAC,258,Completed,1,76,221.55,122.71
12833,2026-05-20,13,Lighting Install,Electrical,529,Cancelled,0,110,0.0,0.0
12834,2026-05-20,1,Lighting Install,Electrical,269,Completed,0,107,398.23,301.79
12835,2026-05-20,24,AC Installation,HVAC,143,Completed,1,241,4278.43,3146.46
12836,2026-05-20,16,Furnace Installation,HVAC,184,Completed,1,401,4607.83,3092.71
12837,2026-05-21,16,Thermostat Install,HVAC,358,Completed,1,99,283.9,209.19
12838,2026-05-21,11,Water Heater Install,Plumbing,404,Completed,1,218,1741.36,1215.89
12839,2026-05-21,19,Furnace Repair,HVAC,536,Cancelled,0,110,0.0,0.0
12840,2026-05-21,10,Furnace Repair,HVAC,501,Completed,1,88,360.22,158.18
12841,2026-05-21,2,AC Installation,HVAC,202,Completed,1,255,3962.97,3099.73
12842,2026-05-21,15,Furnace Installation,HVAC,548,Cancelled,0,259,0.0,0.0
12843,2026-05-21,16,Water Heater Repair,Plumbing,292,Rescheduled,0,118,0.0,0.0
12844,2026-05-21,18,Water Heater Repair,Plumbing,521,Completed,1,78,291.05,171.37
12845,2026-05-21,2,Thermostat Install,HVAC,107,Completed,1,74,262.53,205.0
12846,2026-05-21,16,Drain Cleaning,Plumbing,408,Completed,0,80,208.47,80.0
12847,2026-05-21,5,AC Installation,HVAC,509,Cancelled,0,292,0.0,0.0
12848,2026-05-21,14,AC Repair,HVAC,7,Rescheduled,0,79,0.0,0.0
12849,2026-05-21,7,Water Heater Repair,Plumbing,181,Completed,0,96,295.1,176.05
12850,2026-05-21,2,Thermostat Install,HVAC,261,Rescheduled,0,87,0.0,0.0
12851,2026-05-21,17,Drain Cleaning,Plumbing,467,Completed,1,59,229.61,79.68
12852,2026-05-21,5,Outlet & Wiring,Electrical,531,Completed,1,72,197.17,109.1
12853,2026-05-21,21,Heat Pump Service,HVAC,426,Completed,1,77,249.75,132.34
12854,2026-05-21,17,Panel Upgrade,Electrical,278,Completed,1,231,2249.47,1338.18
12855,2026-05-21,17,Water Heater Install,Plumbing,579,Rescheduled,0,189,0.0,0.0
12856,2026-05-21,3,Lighting Install,Electrical,160,Completed,1,137,389.49,236.17
12857,2026-05-21,6,Panel Upgrade,Electrical,365,Completed,0,308,1987.1,1403.02
12858,2026-05-21,5,Heat Pump Service,HVAC,45,Completed,1,86,236.41,135.47
12859,2026-05-21,12,Water Heater Install,Plumbing,485,Completed,1,195,1837.89,1288.99
12860,2026-05-22,15,AC Repair,HVAC,188,Completed,1,64,278.99,167.7
12861,2026-05-22,18,Drain Cleaning,Plumbing,338,Completed,0,66,181.03,101.8
12862,2026-05-22,20,Lighting Install,Electrical,477,Completed,1,134,396.78,268.8
12863,2026-05-22,9,Drain Cleaning,Plumbing,137,Completed,1,90,225.17,92.87
12864,2026-05-22,8,Thermostat Install,HVAC,395,Rescheduled,0,76,0.0,0.0
12865,2026-05-22,1,Heat Pump Service,HVAC,329,Completed,1,81,249.68,167.68
12866,2026-05-22,9,Water Heater Repair,Plumbing,19,Completed,1,100,323.17,171.12
12867,2026-05-22,4,Leak Detection,Plumbing,575,Completed,1,67,251.97,90.91
12868,2026-05-22,3,Water Heater Repair,Plumbing,214,Completed,1,99,333.82,156.4
12869,2026-05-22,6,Panel Upgrade,Electrical,559,Completed,0,296,2119.61,1383.69
12870,2026-05-22,13,Furnace Repair,HVAC,507,Completed,1,113,375.99,195.53
12871,2026-05-22,1,Water Heater Install,Plumbing,33,Completed,1,160,1760.68,1297.93
12872,2026-05-22,2,Thermostat Install,HVAC,510,Completed,1,80,300.02,197.91
12873,2026-05-22,3,Water Heater Repair,Plumbing,587,Completed,0,126,331.68,171.97
12874,2026-05-22,13,Thermostat Install,HVAC,198,Completed,0,61,278.75,179.54
12875,2026-05-22,11,Lighting Install,Electrical,331,Completed,1,130,364.55,275.29
12876,2026-05-22,22,Furnace Repair,HVAC,375,Completed,1,88,323.97,162.19
12877,2026-05-22,5,Water Heater Install,Plumbing,244,Completed,0,173,1778.13,1157.82
12878,2026-05-22,6,Outlet & Wiring,Electrical,17,Rescheduled,0,59,0.0,0.0
12879,2026-05-22,17,AC Installation,HVAC,22,Completed,1,288,3866.59,3015.9
12880,2026-05-22,9,Water Heater Repair,Plumbing,271,Completed,0,115,316.18,167.79
12881,2026-05-22,17,Furnace Repair,HVAC,52,Rescheduled,0,106,0.0,0.0
12882,2026-05-22,2,Water Heater Repair,Plumbing,423,Completed,1,122,337.39,203.95
12883,2026-05-22,23,Furnace Repair,HVAC,267,Completed,1,104,312.39,208.86
12884,2026-05-22,3,Thermostat Install,HVAC,144,Completed,1,74,269.29,177.26
12885,2026-05-22,7,Heat Pump Service,HVAC,236,Completed,0,78,250.33,126.66
12886,2026-05-22,17,Water Heater Repair,Plumbing,270,Completed,1,85,337.32,174.21
12887,2026-05-22,12,AC Installation,HVAC,74,Completed,1,347,4124.69,3113.65
12888,2026-05-22,19,Heat Pump Service,HVAC,48,Cancelled,0,76,0.0,0.0
12889,2026-05-23,3,AC Repair,HVAC,549,Completed,1,126,286.51,164.76
12890,2026-05-23,21,Furnace Repair,HVAC,536,Completed,1,102,374.6,180.07
12891,2026-05-23,19,Furnace Installation,HVAC,512,Completed,1,266,4134.1,2942.12
12892,2026-05-23,12,Thermostat Install,HVAC,78,Completed,1,69,249.94,211.18
12893,2026-05-23,23,Thermostat Install,HVAC,446,Completed,0,62,260.87,189.57
12894,2026-05-23,4,Outlet & Wiring,Electrical,345,Completed,0,63,200.24,100.66
12895,2026-05-23,22,Water Heater Repair,Plumbing,497,Completed,1,117,344.33,207.07
12896,2026-05-23,12,Panel Upgrade,Electrical,145,Completed,1,235,2358.71,1564.24
12897,2026-05-23,3,Water Heater Repair,Plumbing,22,Completed,1,113,334.98,173.3
12898,2026-05-23,12,Water Heater Repair,Plumbing,152,Completed,1,81,288.24,173.88
12899,2026-05-23,8,Water Heater Install,Plumbing,208,Completed,1,220,1938.52,1267.55
12900,2026-05-23,17,Lighting Install,Electrical,299,Completed,1,126,363.81,249.88
12901,2026-05-23,18,Heat Pump Service,HVAC,253,Completed,1,61,253.21,127.4
12902,2026-05-23,16,Furnace Installation,HVAC,277,Completed,1,380,4184.49,3266.92
12903,2026-05-23,10,Heat Pump Service,HVAC,68,Completed,0,74,221.35,127.94
12904,2026-05-23,3,Drain Cleaning,Plumbing,242,Cancelled,0,64,0.0,0.0
12905,2026-05-23,11,Heat Pump Service,HVAC,383,Completed,0,92,231.81,138.62
12906,2026-05-23,14,Furnace Installation,HVAC,294,Completed,1,285,4181.8,3519.72
12907,2026-05-23,1,Preventive Maintenance,HVAC,363,Cancelled,0,52,0.0,0.0
12908,2026-05-23,20,AC Repair,HVAC,303,Completed,1,108,323.62,174.13
12909,2026-05-23,22,Drain Cleaning,Plumbing,486,Cancelled,0,63,0.0,0.0
12910,2026-05-24,14,Furnace Installation,HVAC,126,Cancelled,0,367,0.0,0.0
12911,2026-05-24,5,AC Installation,HVAC,113,Completed,1,315,4479.81,3156.39
12912,2026-05-24,7,Leak Detection,Plumbing,160,Completed,0,70,257.05,94.24
12913,2026-05-24,3,Lighting Install,Electrical,365,Completed,0,133,352.78,230.87
12914,2026-05-24,22,Preventive Maintenance,HVAC,47,Completed,1,62,153.81,70.4
12915,2026-05-24,16,Lighting Install,Electrical,66,Rescheduled,0,137,0.0,0.0
12916,2026-05-24,21,Leak Detection,Plumbing,407,Completed,1,82,212.55,106.63
12917,2026-05-24,2,AC Installation,HVAC,305,Cancelled,0,290,0.0,0.0
12918,2026-05-24,19,Water Heater Repair,Plumbing,242,Cancelled,0,101,0.0,0.0
12919,2026-05-24,5,Lighting Install,Electrical,178,Completed,0,126,399.89,274.07
12920,2026-05-24,10,AC Repair,HVAC,360,Completed,1,99,302.24,161.32
12921,2026-05-24,21,Leak Detection,Plumbing,357,Completed,1,75,236.04,99.52
12922,2026-05-24,8,Water Heater Install,Plumbing,314,Completed,1,185,1945.72,1157.43
12923,2026-05-24,7,Panel Upgrade,Electrical,536,Completed,1,215,2243.61,1424.4
12924,2026-05-24,18,Furnace Repair,HVAC,11,Completed,1,115,342.44,213.89
12925,2026-05-25,4,Drain Cleaning,Plumbing,232,Rescheduled,0,64,0.0,0.0
12926,2026-05-25,20,Furnace Repair,HVAC,390,Rescheduled,0,100,0.0,0.0
12927,2026-05-25,9,Lighting Install,Electrical,479,Completed,1,154,376.46,274.51
12928,2026-05-25,19,Thermostat Install,HVAC,182,Completed,1,76,272.25,227.48
12929,2026-05-25,24,Furnace Repair,HVAC,40,Completed,1,76,346.66,177.27
12930,2026-05-25,4,Outlet & Wiring,Electrical,193,Completed,1,61,190.16,97.46
12931,2026-05-25,24,Heat Pump Service,HVAC,435,Completed,1,85,227.87,153.94
12932,2026-05-25,1,Furnace Installation,HVAC,239,Completed,1,236,4348.89,3023.99
12933,2026-05-25,7,Heat Pump Service,HVAC,8,Cancelled,0,73,0.0,0.0
12934,2026-05-25,4,Outlet & Wiring,Electrical,497,Completed,1,59,182.85,96.8
12935,2026-05-25,9,Water Heater Install,Plumbing,317,Rescheduled,0,220,0.0,0.0
12936,2026-05-25,12,Water Heater Install,Plumbing,152,Rescheduled,0,179,0.0,0.0
12937,2026-05-25,14,Water Heater Repair,Plumbing,548,Completed,0,118,332.1,192.05
12938,2026-05-25,3,Lighting Install,Electrical,339,Completed,0,147,350.51,258.62
12939,2026-05-25,6,Leak Detection,Plumbing,227,Completed,1,68,237.37,91.23
12940,2026-05-25,14,Leak Detection,Plumbing,386,Completed,1,83,256.67,102.18
12941,2026-05-25,12,Drain Cleaning,Plumbing,394,Completed,1,58,210.2,92.96
12942,2026-05-25,1,Leak Detection,Plumbing,87,Cancelled,0,75,0.0,0.0
12943,2026-05-25,23,Thermostat Install,HVAC,52,Completed,1,58,278.4,209.21
12944,2026-05-25,19,Panel Upgrade,Electrical,60,Completed,1,256,2031.36,1490.49
12945,2026-05-25,18,Thermostat Install,HVAC,343,Completed,1,59,251.73,188.74
12946,2026-05-25,6,Drain Cleaning,Plumbing,345,Rescheduled,0,53,0.0,0.0
12947,2026-05-25,3,Furnace Installation,HVAC,459,Completed,0,422,4649.63,3456.11
12948,2026-05-25,16,Leak Detection,Plumbing,248,Completed,1,111,247.55,113.49
12949,2026-05-25,3,Furnace Repair,HVAC,48,Cancelled,0,131,0.0,0.0
12950,2026-05-25,5,Panel Upgrade,Electrical,188,Cancelled,0,204,0.0,0.0
12951,2026-05-25,20,Heat Pump Service,HVAC,61,Completed,1,72,243.35,123.34
12952,2026-05-25,24,Heat Pump Service,HVAC,210,Cancelled,0,79,0.0,0.0
12953,2026-05-25,3,Drain Cleaning,Plumbing,231,Completed,0,89,197.74,91.76
12954,2026-05-25,12,Outlet & Wiring,Electrical,141,Cancelled,0,47,0.0,0.0
12955,2026-05-25,16,Water Heater Repair,Plumbing,18,Completed,0,136,362.76,185.52
12956,2026-05-25,14,Heat Pump Service,HVAC,222,Rescheduled,0,69,0.0,0.0
12957,2026-05-25,18,Water Heater Install,Plumbing,420,Completed,0,167,1721.13,1177.11
12958,2026-05-26,16,Heat Pump Service,HVAC,295,Completed,1,107,240.68,137.53
12959,2026-05-26,17,Outlet & Wiring,Electrical,412,Completed,1,62,180.73,96.04
12960,2026-05-26,23,AC Installation,HVAC,11,Completed,1,337,3939.04,3168.89
12961,2026-05-26,21,Lighting Install,Electrical,356,Rescheduled,0,122,0.0,0.0
